from_id,id,recorded_at,relation_type,responsible_workflow,schema_name,schema_version,status,supersedes_id,to_id
unit.r017.book1.ch14.text.example-017,relation.illustrates.unit.r017.book1.ch14.text.example-017.concept.shortest-path,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.shortest-path
unit.r017.book1.ch14.text.example-017,relation.illustrates.unit.r017.book1.ch14.text.example-017.concept.traveling-salesperson,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.traveling-salesperson
unit.r017.book1.ch14.text.example-018,relation.illustrates.unit.r017.book1.ch14.text.example-018.concept.dijkstra-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.dijkstra-algorithm
unit.r017.book1.ch14.text.example-018,relation.illustrates.unit.r017.book1.ch14.text.example-018.concept.euler-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.euler-circuit
unit.r017.book1.ch14.text.example-018,relation.illustrates.unit.r017.book1.ch14.text.example-018.concept.graph-theory,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-theory
unit.r017.book1.ch14.text.example-018,relation.illustrates.unit.r017.book1.ch14.text.example-018.concept.hamilton-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.hamilton-circuit
unit.r017.book1.ch14.text.example-018,relation.illustrates.unit.r017.book1.ch14.text.example-018.concept.kruskal-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.kruskal-algorithm
unit.r017.book1.ch14.text.example-018,relation.illustrates.unit.r017.book1.ch14.text.example-018.concept.minimum-spanning-tree,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.minimum-spanning-tree
unit.r017.book1.ch14.text.example-018,relation.illustrates.unit.r017.book1.ch14.text.example-018.concept.prim-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.prim-algorithm
unit.r017.book1.ch14.text.example-018,relation.illustrates.unit.r017.book1.ch14.text.example-018.concept.shortest-path,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.shortest-path
unit.r017.book1.ch14.text.example-018,relation.illustrates.unit.r017.book1.ch14.text.example-018.concept.traveling-salesperson,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.traveling-salesperson
unit.r017.book1.ch14.text.example-019,relation.illustrates.unit.r017.book1.ch14.text.example-019.concept.dijkstra-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.dijkstra-algorithm
unit.r017.book1.ch14.text.example-019,relation.illustrates.unit.r017.book1.ch14.text.example-019.concept.euler-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.euler-circuit
unit.r017.book1.ch14.text.example-019,relation.illustrates.unit.r017.book1.ch14.text.example-019.concept.graph-theory,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-theory
unit.r017.book1.ch14.text.example-019,relation.illustrates.unit.r017.book1.ch14.text.example-019.concept.hamilton-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.hamilton-circuit
unit.r017.book1.ch14.text.example-019,relation.illustrates.unit.r017.book1.ch14.text.example-019.concept.kruskal-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.kruskal-algorithm
unit.r017.book1.ch14.text.example-019,relation.illustrates.unit.r017.book1.ch14.text.example-019.concept.minimum-spanning-tree,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.minimum-spanning-tree
unit.r017.book1.ch14.text.example-019,relation.illustrates.unit.r017.book1.ch14.text.example-019.concept.prim-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.prim-algorithm
unit.r017.book1.ch14.text.example-019,relation.illustrates.unit.r017.book1.ch14.text.example-019.concept.shortest-path,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.shortest-path
unit.r017.book1.ch14.text.example-019,relation.illustrates.unit.r017.book1.ch14.text.example-019.concept.traveling-salesperson,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.traveling-salesperson
unit.r017.book1.ch14.text.example-020,relation.illustrates.unit.r017.book1.ch14.text.example-020.concept.dijkstra-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.dijkstra-algorithm
unit.r017.book1.ch14.text.example-020,relation.illustrates.unit.r017.book1.ch14.text.example-020.concept.euler-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.euler-circuit
unit.r017.book1.ch14.text.example-020,relation.illustrates.unit.r017.book1.ch14.text.example-020.concept.graph-theory,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-theory
unit.r017.book1.ch14.text.example-020,relation.illustrates.unit.r017.book1.ch14.text.example-020.concept.hamilton-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.hamilton-circuit
unit.r017.book1.ch14.text.example-020,relation.illustrates.unit.r017.book1.ch14.text.example-020.concept.kruskal-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.kruskal-algorithm
unit.r017.book1.ch14.text.example-020,relation.illustrates.unit.r017.book1.ch14.text.example-020.concept.minimum-spanning-tree,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.minimum-spanning-tree
unit.r017.book1.ch14.text.example-020,relation.illustrates.unit.r017.book1.ch14.text.example-020.concept.prim-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.prim-algorithm
unit.r017.book1.ch14.text.example-020,relation.illustrates.unit.r017.book1.ch14.text.example-020.concept.shortest-path,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.shortest-path
unit.r017.book1.ch14.text.example-020,relation.illustrates.unit.r017.book1.ch14.text.example-020.concept.traveling-salesperson,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.traveling-salesperson
unit.r017.book1.ch14.text.example-021,relation.illustrates.unit.r017.book1.ch14.text.example-021.concept.dijkstra-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.dijkstra-algorithm
unit.r017.book1.ch14.text.example-021,relation.illustrates.unit.r017.book1.ch14.text.example-021.concept.euler-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.euler-circuit
unit.r017.book1.ch14.text.example-021,relation.illustrates.unit.r017.book1.ch14.text.example-021.concept.graph-theory,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-theory
unit.r017.book1.ch14.text.example-021,relation.illustrates.unit.r017.book1.ch14.text.example-021.concept.hamilton-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.hamilton-circuit
unit.r017.book1.ch14.text.example-021,relation.illustrates.unit.r017.book1.ch14.text.example-021.concept.kruskal-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.kruskal-algorithm
unit.r017.book1.ch14.text.example-021,relation.illustrates.unit.r017.book1.ch14.text.example-021.concept.minimum-spanning-tree,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.minimum-spanning-tree
unit.r017.book1.ch14.text.example-021,relation.illustrates.unit.r017.book1.ch14.text.example-021.concept.prim-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.prim-algorithm
unit.r017.book1.ch14.text.example-021,relation.illustrates.unit.r017.book1.ch14.text.example-021.concept.shortest-path,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.shortest-path
unit.r017.book1.ch14.text.example-021,relation.illustrates.unit.r017.book1.ch14.text.example-021.concept.traveling-salesperson,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.traveling-salesperson
unit.r017.book1.ch14.text.example-022,relation.illustrates.unit.r017.book1.ch14.text.example-022.concept.dijkstra-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.dijkstra-algorithm
unit.r017.book1.ch14.text.example-022,relation.illustrates.unit.r017.book1.ch14.text.example-022.concept.euler-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.euler-circuit
unit.r017.book1.ch14.text.example-022,relation.illustrates.unit.r017.book1.ch14.text.example-022.concept.graph-theory,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-theory
unit.r017.book1.ch14.text.example-022,relation.illustrates.unit.r017.book1.ch14.text.example-022.concept.hamilton-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.hamilton-circuit
unit.r017.book1.ch14.text.example-022,relation.illustrates.unit.r017.book1.ch14.text.example-022.concept.kruskal-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.kruskal-algorithm
unit.r017.book1.ch14.text.example-022,relation.illustrates.unit.r017.book1.ch14.text.example-022.concept.minimum-spanning-tree,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.minimum-spanning-tree
unit.r017.book1.ch14.text.example-022,relation.illustrates.unit.r017.book1.ch14.text.example-022.concept.prim-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.prim-algorithm
unit.r017.book1.ch14.text.example-022,relation.illustrates.unit.r017.book1.ch14.text.example-022.concept.shortest-path,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.shortest-path
unit.r017.book1.ch14.text.example-022,relation.illustrates.unit.r017.book1.ch14.text.example-022.concept.traveling-salesperson,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.traveling-salesperson
unit.r017.book1.ch14.text.example-023,relation.illustrates.unit.r017.book1.ch14.text.example-023.concept.dijkstra-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.dijkstra-algorithm
unit.r017.book1.ch14.text.example-023,relation.illustrates.unit.r017.book1.ch14.text.example-023.concept.euler-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.euler-circuit
unit.r017.book1.ch14.text.example-023,relation.illustrates.unit.r017.book1.ch14.text.example-023.concept.graph-theory,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-theory
unit.r017.book1.ch14.text.example-023,relation.illustrates.unit.r017.book1.ch14.text.example-023.concept.hamilton-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.hamilton-circuit
unit.r017.book1.ch14.text.example-023,relation.illustrates.unit.r017.book1.ch14.text.example-023.concept.kruskal-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.kruskal-algorithm
unit.r017.book1.ch14.text.example-023,relation.illustrates.unit.r017.book1.ch14.text.example-023.concept.minimum-spanning-tree,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.minimum-spanning-tree
unit.r017.book1.ch14.text.example-023,relation.illustrates.unit.r017.book1.ch14.text.example-023.concept.prim-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.prim-algorithm
unit.r017.book1.ch14.text.example-023,relation.illustrates.unit.r017.book1.ch14.text.example-023.concept.shortest-path,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.shortest-path
unit.r017.book1.ch14.text.example-023,relation.illustrates.unit.r017.book1.ch14.text.example-023.concept.traveling-salesperson,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.traveling-salesperson
unit.r017.book1.ch14.text.example-024,relation.illustrates.unit.r017.book1.ch14.text.example-024.concept.dijkstra-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.dijkstra-algorithm
unit.r017.book1.ch14.text.example-024,relation.illustrates.unit.r017.book1.ch14.text.example-024.concept.euler-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.euler-circuit
unit.r017.book1.ch14.text.example-024,relation.illustrates.unit.r017.book1.ch14.text.example-024.concept.graph-theory,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-theory
unit.r017.book1.ch14.text.example-024,relation.illustrates.unit.r017.book1.ch14.text.example-024.concept.hamilton-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.hamilton-circuit
unit.r017.book1.ch14.text.example-024,relation.illustrates.unit.r017.book1.ch14.text.example-024.concept.kruskal-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.kruskal-algorithm
unit.r017.book1.ch14.text.example-024,relation.illustrates.unit.r017.book1.ch14.text.example-024.concept.minimum-spanning-tree,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.minimum-spanning-tree
unit.r017.book1.ch14.text.example-024,relation.illustrates.unit.r017.book1.ch14.text.example-024.concept.prim-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.prim-algorithm
unit.r017.book1.ch14.text.example-024,relation.illustrates.unit.r017.book1.ch14.text.example-024.concept.shortest-path,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.shortest-path
unit.r017.book1.ch14.text.example-024,relation.illustrates.unit.r017.book1.ch14.text.example-024.concept.traveling-salesperson,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.traveling-salesperson
unit.r017.book1.ch14.text.example-025,relation.illustrates.unit.r017.book1.ch14.text.example-025.concept.dijkstra-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.dijkstra-algorithm
unit.r017.book1.ch14.text.example-025,relation.illustrates.unit.r017.book1.ch14.text.example-025.concept.euler-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.euler-circuit
unit.r017.book1.ch14.text.example-025,relation.illustrates.unit.r017.book1.ch14.text.example-025.concept.graph-theory,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-theory
unit.r017.book1.ch14.text.example-025,relation.illustrates.unit.r017.book1.ch14.text.example-025.concept.hamilton-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.hamilton-circuit
unit.r017.book1.ch14.text.example-025,relation.illustrates.unit.r017.book1.ch14.text.example-025.concept.kruskal-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.kruskal-algorithm
unit.r017.book1.ch14.text.example-025,relation.illustrates.unit.r017.book1.ch14.text.example-025.concept.minimum-spanning-tree,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.minimum-spanning-tree
unit.r017.book1.ch14.text.example-025,relation.illustrates.unit.r017.book1.ch14.text.example-025.concept.prim-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.prim-algorithm
unit.r017.book1.ch14.text.example-025,relation.illustrates.unit.r017.book1.ch14.text.example-025.concept.shortest-path,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.shortest-path
unit.r017.book1.ch14.text.example-025,relation.illustrates.unit.r017.book1.ch14.text.example-025.concept.traveling-salesperson,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.traveling-salesperson
unit.r017.book1.ch14.text.figure-001,relation.illustrates.unit.r017.book1.ch14.text.figure-001.concept.dijkstra-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.dijkstra-algorithm
unit.r017.book1.ch14.text.figure-001,relation.illustrates.unit.r017.book1.ch14.text.figure-001.concept.euler-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.euler-circuit
unit.r017.book1.ch14.text.figure-001,relation.illustrates.unit.r017.book1.ch14.text.figure-001.concept.graph-theory,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-theory
unit.r017.book1.ch14.text.figure-001,relation.illustrates.unit.r017.book1.ch14.text.figure-001.concept.hamilton-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.hamilton-circuit
unit.r017.book1.ch14.text.figure-001,relation.illustrates.unit.r017.book1.ch14.text.figure-001.concept.kruskal-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.kruskal-algorithm
unit.r017.book1.ch14.text.figure-001,relation.illustrates.unit.r017.book1.ch14.text.figure-001.concept.minimum-spanning-tree,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.minimum-spanning-tree
unit.r017.book1.ch14.text.figure-001,relation.illustrates.unit.r017.book1.ch14.text.figure-001.concept.prim-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.prim-algorithm
unit.r017.book1.ch14.text.figure-001,relation.illustrates.unit.r017.book1.ch14.text.figure-001.concept.shortest-path,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.shortest-path
unit.r017.book1.ch14.text.figure-001,relation.illustrates.unit.r017.book1.ch14.text.figure-001.concept.traveling-salesperson,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.traveling-salesperson
unit.r017.book1.ch14.text.figure-002,relation.illustrates.unit.r017.book1.ch14.text.figure-002.concept.dijkstra-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.dijkstra-algorithm
unit.r017.book1.ch14.text.figure-002,relation.illustrates.unit.r017.book1.ch14.text.figure-002.concept.euler-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.euler-circuit
unit.r017.book1.ch14.text.figure-002,relation.illustrates.unit.r017.book1.ch14.text.figure-002.concept.graph-theory,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-theory
unit.r017.book1.ch14.text.figure-002,relation.illustrates.unit.r017.book1.ch14.text.figure-002.concept.hamilton-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.hamilton-circuit
unit.r017.book1.ch14.text.figure-002,relation.illustrates.unit.r017.book1.ch14.text.figure-002.concept.kruskal-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.kruskal-algorithm
unit.r017.book1.ch14.text.figure-002,relation.illustrates.unit.r017.book1.ch14.text.figure-002.concept.minimum-spanning-tree,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.minimum-spanning-tree
unit.r017.book1.ch14.text.figure-002,relation.illustrates.unit.r017.book1.ch14.text.figure-002.concept.prim-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.prim-algorithm
unit.r017.book1.ch14.text.figure-002,relation.illustrates.unit.r017.book1.ch14.text.figure-002.concept.shortest-path,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.shortest-path
unit.r017.book1.ch14.text.figure-002,relation.illustrates.unit.r017.book1.ch14.text.figure-002.concept.traveling-salesperson,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.traveling-salesperson
unit.r017.book1.ch14.text.learningcheckpoint-001,relation.illustrates.unit.r017.book1.ch14.text.learningcheckpoint-001.concept.dijkstra-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.dijkstra-algorithm
unit.r017.book1.ch14.text.learningcheckpoint-001,relation.illustrates.unit.r017.book1.ch14.text.learningcheckpoint-001.concept.euler-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.euler-circuit
unit.r017.book1.ch14.text.learningcheckpoint-001,relation.illustrates.unit.r017.book1.ch14.text.learningcheckpoint-001.concept.graph-theory,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-theory
unit.r017.book1.ch14.text.learningcheckpoint-001,relation.illustrates.unit.r017.book1.ch14.text.learningcheckpoint-001.concept.hamilton-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.hamilton-circuit
unit.r017.book1.ch14.text.learningcheckpoint-001,relation.illustrates.unit.r017.book1.ch14.text.learningcheckpoint-001.concept.kruskal-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.kruskal-algorithm
unit.r017.book1.ch14.text.learningcheckpoint-001,relation.illustrates.unit.r017.book1.ch14.text.learningcheckpoint-001.concept.minimum-spanning-tree,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.minimum-spanning-tree
unit.r017.book1.ch14.text.learningcheckpoint-001,relation.illustrates.unit.r017.book1.ch14.text.learningcheckpoint-001.concept.prim-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.prim-algorithm
unit.r017.book1.ch14.text.learningcheckpoint-001,relation.illustrates.unit.r017.book1.ch14.text.learningcheckpoint-001.concept.shortest-path,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.shortest-path
unit.r017.book1.ch14.text.learningcheckpoint-001,relation.illustrates.unit.r017.book1.ch14.text.learningcheckpoint-001.concept.traveling-salesperson,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.traveling-salesperson
unit.r017.book1.ch14.text.outcome-001,relation.illustrates.unit.r017.book1.ch14.text.outcome-001.concept.dijkstra-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.dijkstra-algorithm
unit.r017.book1.ch14.text.outcome-001,relation.illustrates.unit.r017.book1.ch14.text.outcome-001.concept.euler-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.euler-circuit
unit.r017.book1.ch14.text.outcome-001,relation.illustrates.unit.r017.book1.ch14.text.outcome-001.concept.graph-theory,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-theory
unit.r017.book1.ch14.text.outcome-001,relation.illustrates.unit.r017.book1.ch14.text.outcome-001.concept.hamilton-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.hamilton-circuit
unit.r017.book1.ch14.text.outcome-001,relation.illustrates.unit.r017.book1.ch14.text.outcome-001.concept.kruskal-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.kruskal-algorithm
unit.r017.book1.ch14.text.outcome-001,relation.illustrates.unit.r017.book1.ch14.text.outcome-001.concept.minimum-spanning-tree,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.minimum-spanning-tree
unit.r017.book1.ch14.text.outcome-001,relation.illustrates.unit.r017.book1.ch14.text.outcome-001.concept.prim-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.prim-algorithm
unit.r017.book1.ch14.text.outcome-001,relation.illustrates.unit.r017.book1.ch14.text.outcome-001.concept.shortest-path,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.shortest-path
unit.r017.book1.ch14.text.outcome-001,relation.illustrates.unit.r017.book1.ch14.text.outcome-001.concept.traveling-salesperson,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.traveling-salesperson
unit.r017.book1.ch14.text.outcome-002,relation.illustrates.unit.r017.book1.ch14.text.outcome-002.concept.dijkstra-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.dijkstra-algorithm
unit.r017.book1.ch14.text.outcome-002,relation.illustrates.unit.r017.book1.ch14.text.outcome-002.concept.euler-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.euler-circuit
